# This file has been generated by fmt_vpd.py
#
# vpd: [kPa] vapor pressure deficit
#
when;date;vpd
fall;2006-09-19 00:57:50.651923423;0.08480544297070747
fall;2006-09-19 01:59:00.182099271;0.12063828620861194
fall;2006-09-19 03:02:40.766610934;0.03652512781793682
fall;2006-09-19 03:57:44.184268003;0.09204998417165555
fall;2006-09-19 05:03:05.946218938;0.07442665238561919
fall;2006-09-19 06:06:51.138416235;0.02859997873589748
fall;2006-09-19 07:05:34.208252997;-0.019359323116239224
fall;2006-09-19 07:59:49.339664357;0.2014916461885372
fall;2006-09-19 09:01:51.758295987;0.5168624879367947
fall;2006-09-19 09:59:27.993419915;0.8159407323185732
fall;2006-09-19 11:01:30.412051544;1.363606902011055
fall;2006-09-19 12:01:13.255863618;2.149012196915278
fall;2006-09-19 12:57:01.430766526;3.0644656072308925
fall;2006-09-19 13:59:02.083529330;3.464765143152179
fall;2006-09-19 14:56:56.872595945;3.745579734396591
fall;2006-09-19 15:59:40.519473542;3.7295243799275926
fall;2006-09-19 17:02:44.469735966;3.6865554920159807
fall;2006-09-19 18:01:27.539572728;3.1353142658306536
fall;2006-09-19 19:01:53.380237377;2.552023506548819
fall;2006-09-19 20:00:16.141213751;1.5102551992463074
fall;2006-09-19 21:00:30.499624360;0.7788822406884774
fall;2006-09-19 22:01:44.621059156;0.5878047221268448
fall;2006-09-19 23:01:07.161486403;0.4556209943256464
fall;2006-09-19 23:57:12.116249829;0.31816676528177723
spring;2006-06-21 01:04:03.228695697;0.14498392431498708
spring;2006-06-21 02:02:38.170056957;0.1687811135050481
spring;2006-06-21 03:06:18.757302769;0.15688273206626047
spring;2006-06-21 04:03:56.761030017;0.12815737055687393
spring;2006-06-21 05:01:34.762019484;0.15867686815673476
spring;2006-06-21 06:07:54.537548683;0.13692150261056923
spring;2006-06-21 07:04:03.024046559;0.3778198165601321
spring;2006-06-21 08:06:01.913674782;0.9116001361784578
spring;2006-06-21 09:02:55.157418453;1.4195427219002852
spring;2006-06-21 10:03:05.984087978;2.2963368374744704
spring;2006-06-21 10:59:59.227831649;3.3856112767900655
spring;2006-06-21 12:02:16.660451417;4.532088325258528
spring;2006-06-21 13:00:39.421424461;5.122576944704094
spring;2006-06-21 14:00:05.488110409;5.5589835921329085
spring;2006-06-21 15:00:34.857771478;5.972191422574726
spring;2006-06-21 16:03:18.504645498;5.583028085195152
spring;2006-06-21 17:03:47.874306567;4.986415295070981
spring;2006-06-21 17:59:56.352591099;4.302780808290278
spring;2006-06-21 19:05:31.368136720;3.298239172587005
spring;2006-06-21 20:03:54.129109765;1.9676134623072041
spring;2006-06-21 20:58:59.309894737;1.2362407166829064
spring;2006-06-21 22:00:13.436801602;0.9368410325968402
spring;2006-06-21 23:04:45.149372102;0.6963357787578675
spring;2006-06-22 00:05:59.279290526;0.6070243790634047
